id,gamma_0,gamma_1,gamma_2,gamma_3,gamma_4,beta_0,beta_1,beta_2,beta_3,beta_4
0,-0.654211401939,0.628600656986,-1.110047340393,1.243277788162,-1.241758704185,1.585566997528,-0.582631707191,1.572457075119,0.331607043743,-0.123736657202
1,-0.588526368141,0.575948297977,-0.949888288975,1.064631700516,0.732212364674,1.577616572380,-0.595320701599,1.557935595512,0.304635703564,0.146987870336
2,-0.571437895298,0.620036721230,0.328057616949,1.234151244164,-1.099960565567,1.570382237434,0.716952681541,0.280998647213,1.561183929443,-1.282526493073
3,-0.564704239368,0.567817747593,-0.255293220282,1.450976133347,-1.088911771774,1.567561268806,0.979235351086,-0.085505507886,1.559218645096,-1.243102550507
4,-0.532097220421,0.570454895496,0.240079388022,1.120080471039,-1.071105837822,1.564069628716,0.698157548904,0.257405459881,1.539693474770,-1.255163788795
5,-0.486167341471,0.461492866278,-0.813938498497,1.927314162254,-0.147019937634,1.580137491226,0.817006111145,-0.165128886700,1.445551753044,-1.294027328491
6,-0.631234407425,0.608149349689,0.079946145415,1.314366579056,-1.192126154900,1.571150541306,0.511299848557,0.451309382915,1.571317076683,-1.256523847580
7,-0.568019032478,0.613590300083,0.237542107701,1.171892166138,-1.189012169838,1.562851667404,0.764858722687,0.297988086939,1.542812347412,-1.265625596046
8,-0.508636355400,0.428918987513,-0.363949209452,3.535711288452,-0.893923819065,1.583441734314,0.880854547024,1.366474509239,1.755076766014,0.106633432209
9,-0.584831178188,0.587477326393,-1.198986411095,1.060802817345,-0.874233603477,1.576112031937,0.642449796200,1.581393361092,1.212840676308,-0.152358815074
10,-0.604549407959,0.718522727489,-0.157736450434,1.349370121956,-0.856265008450,1.563503861427,-0.299285143614,1.059895038605,1.542630434036,-1.318112850189
11,-0.642990469933,0.642631590366,-0.297106832266,1.608632087708,-1.267981529236,1.578115582466,0.899890601635,-0.024447036907,1.574830055237,-1.225515484810
12,-0.539765298367,0.550392329693,0.667008399963,1.027051448822,-0.946881413460,1.557907581329,0.705829501152,0.422996401787,1.578428983688,-1.091527223587
13,0.204377144575,0.509833216667,0.316427111626,0.484850376844,1.262323975563,0.300759434700,0.323146939278,0.475727260113,0.185650855303,0.141588345170
14,-0.576865196228,0.552461087704,0.064281046391,1.187217354774,-1.115493297577,1.565900564194,0.514750123024,0.453022241592,1.577924966812,-1.265219449997
